net_name,net_route_length,net_steiner_length,fanout,total_cap,net_cap,net_coupling,net_res
net103,198,-1,1,5.850642913933848e-16,3.836132808775921e-17,0.013209503144025803,9.375434875488281
net104,1044,-1,1,8.484181108208571e-16,2.0658715361014678e-16,0.09339809254743159,35.443809509277344
net105,720,-1,2,1.9807179374854537e-15,1.3138793912982442e-16,0.02394535904750228,27.757871985435486
net106,26616,-1,11,1.7123790856414176e-14,3.4924811659212476e-15,1.2373099136257224,806.555130302906
net107,486,-1,1,1.1445403527249277e-15,6.56203835776195e-17,0.025863538729026914,17.989316940307617
net108,1638,-1,3,2.2954622516744693e-15,2.698121809524903e-16,0.14607707795221359,59.93970263004303
net109,2736,-1,4,2.822933808368719e-15,4.680737947845154e-16,0.25701296341139823,96.85359019041061
net11,378,-1,1,6.855480746239585e-16,5.137508934981508e-17,0.008423038030741736,14.752025604248047
net110,72,-1,1,1.3400835201918585e-15,1.1773546208597961e-17,0.0012637750478461385,3.800457000732422
net111,594,-1,1,7.283007391476392e-16,1.281256976125929e-16,0.07173099787905812,21.42499542236328
net112,576,-1,1,2.3085156646663685e-15,1.155856924658482e-16,0.049468830693513155,20.52173614501953
net113,2295,-1,3,3.1430840985853482e-15,3.084010962052649e-16,0.08185115200467408,79.23774099349976
net114,2628,-1,2,1.5303774127264176e-15,3.554134364811283e-16,0.15178918094989058,87.28707695007324
net115,1818,-1,2,1.5241060866640651e-15,3.2375600359397247e-16,0.1298834146000445,60.48904073238373
net116,2448,-1,1,9.906510892304112e-16,3.4216107662574276e-16,0.005582490935921669,77.0467962026596
net117,1854,-1,2,2.451508802206524e-15,3.568407928763702e-16,0.19494559469967498,64.52274644374847
net118,576,-1,1,7.16271018412056e-16,9.791399114772253e-17,0.060004197410307825,21.031875610351562
net119,360,-1,1,6.785436415457575e-16,3.8603632450233145e-17,0.0,14.358905792236328
net12,738,-1,1,1.1350476544850488e-15,7.45976622690942e-17,0.001361552975140512,25.335161209106445
net120,1548,-1,1,8.95746553204724e-16,2.022335630799373e-16,0.004105546046048403,50.44724881649017
net121,1674,-1,1,9.773838004193303e-16,2.8387081029454357e-16,0.17580895001992758,56.734405517578125
net122,972,-1,1,8.854510794890848e-16,1.9193808936429808e-16,0.13252191990613937,33.64825439453125
net123,774,-1,1,8.064500105645707e-16,1.12937020439784e-16,0.04541040645563044,26.54651641845703
net124,2106,-1,1,1.0352782906059249e-15,3.417653004811382e-16,0.17610849065931689,70.07303810119629
net125,1818,-1,1,1.0066344950659814e-15,3.1312155788075394e-16,0.1528708575060591,62.54983711242676
net126,2160,-1,1,1.036588332937972e-15,3.4307539575274457e-16,0.1748142389114946,71.02566909790039
net127,1188,-1,1,8.855681288544835e-16,1.9205513872969679e-16,0.06309574225451797,39.21592330932617
net128,666,-1,1,8.138100916015001e-16,1.2029710147671343e-16,0.0857667057425715,23.337566375732422
net129,990,-1,1,8.352457426394279e-16,1.417327525146412e-16,0.06507312034955248,33.077781677246094
net13,468,-1,1,6.935920818262366e-16,5.941909655209315e-17,0.007642707816557959,17.567855834960938
net130,1206,-1,1,8.516927931345015e-16,1.5817980300971476e-16,0.05892444966593757,40.491268157958984
net131,882,-1,1,8.635639069507113e-16,1.7005091682592457e-16,0.11693425476551056,30.83242416381836
net132,990,-1,1,8.896706799949505e-16,1.96157742809723e-16,0.10956729226745665,35.69887924194336
net133,972,-1,1,8.401499575249119e-16,1.4663696740012519e-16,0.07036780618363991,34.625572204589844
net134,198,-1,1,7.323274278997678e-16,3.881443777498106e-17,0.018631706247106194,9.375434875488281
net135,270,-1,1,7.31065137050122e-16,3.755214692533534e-17,0.012508911662735045,11.514735221862793
net136,198,-1,1,7.220290954479316e-16,2.851610532314487e-17,0.011006813729181886,9.375434875488281
net137,1332,-1,1,8.992500932328046e-16,2.057371031080179e-16,0.10287410533055663,44.08603286743164
net138,306,-1,1,7.399124491237524e-16,4.639945899896571e-17,0.010332453530281782,12.58438491821289
net139,1242,-1,1,8.708646427417737e-16,1.77351652616987e-16,0.07326626724898233,40.565330505371094
net14,2304,-1,1,1.033338691035831e-15,3.9916570576168753e-16,0.216597464386723,52.60798358917236
net140,1152,-1,1,8.540978373091116e-16,1.6058484718432494e-16,0.07865503401262686,38.99650573730469
net141,1206,-1,1,8.877070458649782e-16,1.941940557401915e-16,0.11257678270339966,40.345909118652344
net142,126,-1,1,7.16609884530517e-16,2.3096894405730262e-17,0.01566027384251356,6.701310157775879
net143,2268,-1,1,1.0570015093294455e-15,3.634885192046588e-16,0.2130295136012137,74.63870239257812
net144,2538,-1,1,9.40499009577313e-16,2.46985966512967e-16,0.021291117649525404,57.845218658447266
net145,756,-1,1,8.26455022954586e-16,1.3294203282979925e-16,0.06675203470513225,26.66353416442871
